step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
273,CASH_IN,165637.11,C1062205584,684393.19,850030.3,C1028821674,4748150.34,4582513.23,0,0
180,CASH_OUT,131117.01,C53859130,31609.0,0.0,C866884331,33721.02,0.0,0,0
715,CASH_IN,24132.7,C1442226589,31302.0,55434.7,C1626515437,0.0,0.0,0,0
162,CASH_IN,183428.91,C1267945171,183535.0,366963.91,C1026705897,0.0,0.0,0,0
378,CASH_OUT,152021.76,C1806928176,0.0,0.0,C631275518,8101371.79,8253393.55,0,0
305,CASH_OUT,5963.39,C2117669088,15650.0,9686.61,C263484607,4804975.82,4810939.2,0,0
165,PAYMENT,11550.96,C2080717217,0.0,0.0,M412905288,0.0,0.0,0,0
180,CASH_IN,12228.65,C1217286647,12572740.89,12584969.54,C228230178,1854236.8,1842008.14,0,0
36,CASH_OUT,152885.05,C1369736400,0.0,0.0,C1895349312,11669937.56,11822822.61,0,0
202,PAYMENT,4216.12,C1984945014,0.0,0.0,M1459987220,0.0,0.0,0,0
159,CASH_OUT,44276.68,C2096818825,0.0,0.0,C254533819,6801611.23,6845887.92,0,0
45,CASH_OUT,167388.27,C684723025,14761.0,0.0,C1515769217,438882.15,606270.41,0,0
416,PAYMENT,10854.22,C103501215,265635.78,254781.56,M1580752084,0.0,0.0,0,0
276,PAYMENT,2391.87,C666122889,767.0,0.0,M1583778931,0.0,0.0,0,0
282,CASH_IN,131211.66,C759464594,21000.0,152211.66,C911698694,1567308.43,1436096.77,0,0
225,CASH_OUT,40214.94,C2138564839,0.0,0.0,C1072264730,49056.6,89271.55,0,0
179,CASH_OUT,213835.68,C1393274034,0.0,0.0,C802035625,923784.27,1137619.95,0,0
235,CASH_IN,147588.29,C251155511,2762002.05,2909590.35,C1159813028,2506410.92,2358822.63,0,0
321,PAYMENT,36460.54,C375135303,0.0,0.0,M627705661,0.0,0.0,0,0
302,TRANSFER,1798324.96,C1662224825,0.0,0.0,C1361454601,3038405.61,4836730.57,0,0
34,CASH_OUT,343402.77,C1229364137,40038.0,0.0,C1862374298,0.0,343402.77,0,0
346,CASH_OUT,38473.22,C1767636018,616011.0,577537.78,C4997305,0.0,38473.22,0,0
15,CASH_OUT,118866.15,C1268757597,153.0,0.0,C168874772,5171901.3,5290767.45,0,0
380,CASH_IN,65167.05,C2100429543,8361.0,73528.05,C1305348782,37424.86,0.0,0,0
208,CASH_OUT,138128.3,C687164712,0.0,0.0,C1074450739,211971.76,350100.06,0,0
251,CASH_OUT,144105.27,C1412737919,0.0,0.0,C187317210,443252.56,587357.83,0,0
351,PAYMENT,19753.11,C910356144,141.0,0.0,M1523773365,0.0,0.0,0,0
379,PAYMENT,11788.96,C1232080630,26851.0,15062.04,M407745757,0.0,0.0,0,0
327,CASH_OUT,177367.56,C360830445,0.0,0.0,C967237889,280568.6,457936.16,0,0
404,CASH_OUT,90209.14,C1692729923,0.0,0.0,C1541195272,16883331.95,16973541.09,0,0
14,CASH_OUT,157959.96,C1910993542,80132.0,0.0,C508433499,6543553.88,6817265.36,0,0
210,TRANSFER,99486.04,C2067207084,128459.38,28973.34,C1906335581,853271.55,952757.6,0,0
134,PAYMENT,16900.1,C1368561789,0.0,0.0,M64269564,0.0,0.0,0,0
659,CASH_OUT,5931.96,C1034400885,0.0,0.0,C1134836124,96064.75,101996.71,0,0
183,TRANSFER,253356.33,C1993109825,0.0,0.0,C2083270556,6149264.15,6402620.48,0,0
303,CASH_IN,119744.64,C1465627114,24882.0,144626.64,C1168839579,66545.39,0.0,0,0
688,CASH_IN,284959.54,C1735734483,3789508.25,4074467.79,C1590453445,2266329.16,1981369.62,0,0
144,CASH_OUT,174314.77,C592632827,0.0,0.0,C383229426,218863.01,393177.78,0,0
538,CASH_OUT,220683.26,C1202345689,607430.0,386746.74,C676376228,967443.28,1188126.54,0,0
372,PAYMENT,458.82,C918195542,0.0,0.0,M1725054089,0.0,0.0,0,0
612,CASH_OUT,230560.11,C477271283,58591.0,0.0,C1278742499,0.0,230560.11,0,0
131,PAYMENT,659.61,C2122048768,199506.47,198846.86,M533175011,0.0,0.0,0,0
36,CASH_OUT,981627.95,C1441011420,239689.76,0.0,C725511201,1331144.53,3048475.17,0,0
164,CASH_OUT,124113.33,C574397248,14278.84,0.0,C580368108,325956.64,450069.98,0,0
357,PAYMENT,14066.93,C1198181151,103990.0,89923.07,M1265305290,0.0,0.0,0,0
186,CASH_OUT,22402.21,C733409428,248566.0,226163.79,C1105065545,0.0,22402.21,0,0
137,CASH_IN,536529.43,C125318754,1177427.39,1713956.82,C857466808,2975071.12,2438541.69,0,0
281,CASH_IN,111423.93,C1569637784,2053560.07,2164984.0,C1057745737,380054.28,268630.35,0,0
42,PAYMENT,6733.64,C979984247,1009.0,0.0,M881967937,0.0,0.0,0,0
209,CASH_OUT,313175.9,C1441629463,0.0,0.0,C1599628912,3120419.36,3433595.26,0,0
274,CASH_IN,52467.82,C811455831,1120594.93,1173062.75,C1464300306,187513.57,135045.75,0,0
34,TRANSFER,287286.94,C1267851954,0.0,0.0,C1188146899,1315802.05,1953143.07,0,0
692,TRANSFER,241439.41,C1059419607,0.0,0.0,C1318100574,372527.05,613966.46,0,0
36,DEBIT,3331.37,C1930966924,30500.04,27168.67,C1125127146,60334.02,63665.39,0,0
379,CASH_IN,144463.55,C990793321,2481571.31,2626034.86,C749792186,2025314.65,1880851.1,0,0
283,CASH_IN,207936.75,C1962189418,15568.0,223504.75,C332882611,0.0,0.0,0,0
136,PAYMENT,12711.57,C1559754553,160.0,0.0,M1552841827,0.0,0.0,0,0
185,PAYMENT,17859.56,C741389435,33098.0,15238.44,M149581686,0.0,0.0,0,0
371,CASH_OUT,319988.7,C842041212,14041.0,0.0,C198456016,0.0,319988.7,0,0
300,CASH_IN,181219.46,C1902698520,21148.0,202367.46,C1550558748,0.0,0.0,0,0
39,CASH_OUT,102868.45,C401064941,110566.0,7697.55,C1779548635,19489.53,122357.97,0,0
41,CASH_OUT,200265.9,C1267027910,0.0,0.0,C1546524717,6173967.96,6045526.23,0,0
334,PAYMENT,38531.69,C1029260720,138265.0,99733.31,M494811461,0.0,0.0,0,0
158,TRANSFER,895939.43,C54051264,186355.17,0.0,C1960196431,3652129.36,4548068.79,0,0
21,CASH_OUT,116989.21,C184069773,23866.0,0.0,C342049167,0.0,116989.21,0,0
207,TRANSFER,855882.65,C2066837254,562927.74,0.0,C1257997685,1208457.95,2064340.6,0,0
349,PAYMENT,6281.85,C1341155070,20167.0,13885.15,M1465136810,0.0,0.0,0,0
283,CASH_IN,276834.02,C1522790475,6505647.1,6782481.11,C1813678650,2880425.76,2603591.74,0,0
352,CASH_IN,253805.99,C205565584,938515.07,1192321.06,C802677214,1524156.47,1270350.48,0,0
38,CASH_IN,70683.25,C618433327,99926.0,170609.25,C709909483,1668187.59,1597504.34,0,0
20,PAYMENT,6222.36,C1862382398,103034.0,96811.64,M1232154403,0.0,0.0,0,0
209,CASH_OUT,77178.71,C595204174,16347.0,0.0,C93519564,0.0,77178.71,0,0
133,CASH_OUT,154431.1,C182003093,0.0,0.0,C272795334,503873.77,658304.87,0,0
158,CASH_OUT,181490.65,C1846515975,0.0,0.0,C657899102,212538.31,394028.96,0,0
282,PAYMENT,12534.09,C851847806,164060.0,151525.91,M647499609,0.0,0.0,0,0
354,CASH_IN,146077.29,C531926419,46.0,146123.29,C1964219672,20986.47,0.0,0,0
207,CASH_IN,289361.73,C1311715345,12513.0,301874.73,C1500273769,2404667.94,2115306.21,0,0
13,CASH_OUT,2388.34,C2146646957,0.0,0.0,C836018755,51153.0,0.0,0,0
304,CASH_OUT,49559.59,C1630290822,64480.0,14920.41,C1021526431,594129.68,643689.27,0,0
34,CASH_OUT,376185.59,C1170696620,55857.0,0.0,C2123026136,742228.19,1118413.78,0,0
228,PAYMENT,6492.0,C208465866,0.0,0.0,M416077064,0.0,0.0,0,0
360,PAYMENT,4837.96,C231514503,2746.0,0.0,M1979213548,0.0,0.0,0,0
186,CASH_IN,87683.16,C438734639,12075592.54,12163275.69,C1971951800,11117297.34,11029614.18,0,0
211,CASH_OUT,287996.05,C1153559684,0.0,0.0,C1138908116,2056372.81,2344368.86,0,0
567,PAYMENT,9629.28,C1586733981,0.0,0.0,M2067099056,0.0,0.0,0,0
204,PAYMENT,11881.67,C747431025,0.0,0.0,M583334711,0.0,0.0,0,0
400,CASH_OUT,197482.65,C1864122814,10513.0,0.0,C1028023874,74989.18,272471.83,0,0
160,CASH_OUT,449415.15,C1632690331,2756.0,0.0,C1676669158,0.0,449415.15,0,0
442,CASH_IN,80560.74,C1941130884,103453.0,184013.74,C268182528,948709.5,868148.75,0,0
205,CASH_IN,164701.58,C1776618448,15041952.57,15206654.15,C1819052020,14914744.91,14750043.33,0,0
11,CASH_OUT,6951.39,C563472887,0.0,0.0,C232839882,52011.01,6553.13,0,0
234,CASH_OUT,94670.82,C1309563320,0.0,0.0,C1122807946,593351.44,688022.26,0,0
208,PAYMENT,4437.06,C476558886,0.0,0.0,M1622849924,0.0,0.0,0,0
350,CASH_IN,67331.95,C1532570320,0.0,67331.95,C1159341592,6207335.51,6140003.56,0,0
193,CASH_OUT,63630.11,C186234962,0.0,0.0,C1786493897,118907.88,182537.99,0,0
231,CASH_OUT,262526.08,C1563890815,0.0,0.0,C1376648717,4289384.36,4551910.45,0,0
589,PAYMENT,936.0,C1922355811,10267.0,9331.0,M692614169,0.0,0.0,0,0
260,CASH_OUT,86566.6,C470371968,0.0,0.0,C285837571,360980.92,447547.52,0,0
399,CASH_OUT,137956.58,C169412460,0.0,0.0,C1939497234,399643.87,537600.45,0,0
324,PAYMENT,7500.33,C2039681157,539387.9,531887.56,M210383523,0.0,0.0,0,0
16,CASH_OUT,156515.89,C184581528,1017.0,0.0,C42561893,106781.0,714710.58,0,0
136,CASH_OUT,74313.0,C1481549744,4607.0,0.0,C1001121582,134879.98,209192.98,0,0
41,PAYMENT,10578.57,C1725017929,102085.0,91506.43,M1357805970,0.0,0.0,0,0
377,PAYMENT,6670.01,C798397555,0.0,0.0,M776341755,0.0,0.0,0,0
469,CASH_IN,508555.33,C1292908608,27629.0,536184.33,C342744870,0.0,0.0,0,0
353,CASH_OUT,633188.23,C630527026,245856.0,0.0,C1146238216,997837.3,1631025.53,0,0
378,PAYMENT,29565.72,C1012417080,0.0,0.0,M1302253643,0.0,0.0,0,0
382,CASH_IN,22519.96,C5641297,5274239.84,5296759.8,C311974166,4657723.8,4635203.84,0,0
43,CASH_OUT,896.58,C517538369,0.0,0.0,C403505142,122890.25,123786.83,0,0
119,PAYMENT,20929.05,C1499599701,0.0,0.0,M185381594,0.0,0.0,0,0
274,CASH_OUT,167863.32,C1819892339,10633.0,0.0,C771740331,0.0,167863.32,0,0
119,CASH_OUT,323193.12,C1694348741,0.0,0.0,C347328787,2547745.31,2870938.44,0,0
211,CASH_OUT,537.02,C1608431199,0.0,0.0,C1749389015,100129.67,100666.68,0,0
304,TRANSFER,271138.8,C1941514169,0.0,0.0,C1855894973,867235.14,1138373.93,0,0
329,PAYMENT,7463.89,C44890131,470931.8,463467.9,M95609447,0.0,0.0,0,0
378,CASH_OUT,130960.88,C1190369940,10520.0,0.0,C205674484,0.0,130960.88,0,0
227,CASH_OUT,190474.92,C1996039867,0.0,0.0,C1621775114,196253.06,386727.98,0,0
40,CASH_OUT,230159.67,C900204467,10502.0,0.0,C945736951,0.0,230159.67,0,0
380,PAYMENT,15058.83,C1365597217,132674.2,117615.36,M191036547,0.0,0.0,0,0
20,PAYMENT,13372.17,C1412241021,53057.0,39684.83,M2137241577,0.0,0.0,0,0
349,CASH_IN,39689.55,C139845787,22417.0,62106.55,C1820771901,2080.63,0.0,0,0
260,CASH_OUT,191575.1,C1469540497,10006.0,0.0,C986653540,0.0,191575.1,0,0
370,PAYMENT,27901.65,C2000768958,0.0,0.0,M370852335,0.0,0.0,0,0
179,CASH_IN,258559.35,C796100876,496921.0,755480.35,C126326869,0.0,0.0,0,0
346,CASH_IN,1163.99,C1659647608,4132058.62,4133222.61,C499641496,879833.74,878669.75,0,0
185,PAYMENT,7520.48,C186799495,146819.77,139299.29,M1528207476,0.0,0.0,0,0
408,PAYMENT,6677.03,C1582678057,36815.0,30137.97,M1986875302,0.0,0.0,0,0
9,TRANSFER,925101.57,C1659222547,0.0,0.0,C1265284050,936127.73,1663699.02,0,0
350,CASH_IN,309052.91,C946371803,861993.85,1171046.76,C915692461,3385472.48,3076419.58,0,0
236,PAYMENT,14043.32,C813248887,111506.0,97462.68,M758819092,0.0,0.0,0,0
380,CASH_OUT,117892.76,C153416309,504895.0,387002.24,C166786337,0.0,117892.76,0,0
349,CASH_OUT,253367.55,C659723525,101700.0,0.0,C530750840,192817.12,446184.67,0,0
332,PAYMENT,171.47,C1992198379,0.0,0.0,M1141571892,0.0,0.0,0,0
371,CASH_IN,61933.02,C260423213,10468.0,72401.02,C79723214,289174.73,227241.71,0,0
310,CASH_IN,433052.04,C489857761,970474.63,1403526.68,C335030152,3553825.68,3120773.63,0,0
279,TRANSFER,35512.18,C1541682796,0.0,0.0,C323863143,257355.43,292867.61,0,0
396,PAYMENT,5967.03,C716597076,0.0,0.0,M1167577148,0.0,0.0,0,0
189,CASH_OUT,42724.94,C977516484,0.0,0.0,C1121509605,445021.66,487746.59,0,0
258,PAYMENT,4107.09,C2025152935,334762.7,330655.61,M216925186,0.0,0.0,0,0
166,CASH_OUT,207374.45,C2098100713,0.0,0.0,C1245184652,1066554.83,1273929.28,0,0
302,CASH_IN,98225.19,C1707080689,5793214.48,5891439.67,C609821435,2252787.68,2154562.49,0,0
328,CASH_IN,33307.11,C3253379,15421.0,48728.11,C281998221,154615.79,121308.67,0,0
179,CASH_OUT,362029.12,C987052205,1907.0,0.0,C1786319285,0.0,362029.12,0,0
333,PAYMENT,14518.9,C235971056,10552.0,0.0,M1413927047,0.0,0.0,0,0
211,PAYMENT,9210.02,C674673289,31126.0,21915.98,M383942410,0.0,0.0,0,0
394,CASH_IN,265940.87,C1739797888,9100203.22,9366144.09,C714347276,478135.53,212194.65,0,0
202,CASH_IN,123189.27,C1718362963,51730.0,174919.27,C1491498913,4112182.88,3988993.61,0,0
351,CASH_OUT,32737.79,C1263986073,101438.0,68700.21,C1095474183,217127.4,249865.18,0,0
180,PAYMENT,11201.65,C1292729597,0.0,0.0,M706011610,0.0,0.0,0,0
691,CASH_OUT,207918.85,C2112536067,80096.0,0.0,C1220579182,6222.11,214140.96,0,0
349,CASH_OUT,283270.23,C987959836,0.0,0.0,C524768105,3520574.83,3803845.07,0,0
687,CASH_OUT,14238.68,C275108338,0.0,0.0,C2092194228,732271.68,746510.36,0,0
599,PAYMENT,4800.2,C1131162664,0.0,0.0,M1493064712,0.0,0.0,0,0
369,PAYMENT,24836.33,C1575068128,53096.0,28259.67,M702279337,0.0,0.0,0,0
157,PAYMENT,18692.42,C276163986,60994.0,42301.58,M766720691,0.0,0.0,0,0
301,CASH_IN,329403.45,C1845036068,3128887.91,3458291.36,C1506798089,1320674.17,991270.71,0,0
21,CASH_IN,202320.42,C1188911025,18667.0,220987.42,C837325981,0.0,0.0,0,0
158,CASH_OUT,32633.81,C52570087,2098.0,0.0,C1193766942,5162.0,0.0,0,0
401,CASH_OUT,28121.98,C695289845,62281.0,34159.02,C1664547754,0.0,28121.98,0,0
133,TRANSFER,1288169.62,C93782683,0.0,0.0,C487219656,4820493.51,6108663.13,0,0
403,PAYMENT,7095.62,C748193880,29924.65,22829.02,M1432571106,0.0,0.0,0,0
40,PAYMENT,21528.93,C1032535480,36.0,0.0,M744869515,0.0,0.0,0,0
354,CASH_OUT,240372.38,C2113896274,10717.0,0.0,C104105175,3394072.56,3634444.95,0,0
38,CASH_IN,171585.92,C1345551084,2810399.06,2981984.98,C692065433,1094920.62,923334.7,0,0
186,CASH_OUT,218091.52,C1243027369,21398.0,0.0,C1843247176,144726.47,362817.99,0,0
260,PAYMENT,7695.3,C344792530,0.0,0.0,M2134940300,0.0,0.0,0,0
155,PAYMENT,26053.5,C1424109409,6267.0,0.0,M663742044,0.0,0.0,0,0
13,CASH_OUT,622082.05,C706560598,78774.0,0.0,C1496516324,0.0,648009.61,0,0
359,PAYMENT,2046.71,C1663795800,107.0,0.0,M1378132393,0.0,0.0,0,0
403,PAYMENT,7508.9,C526819021,0.0,0.0,M1991283843,0.0,0.0,0,0
251,TRANSFER,1122604.65,C416277807,20250.0,0.0,C2008315332,3210.36,1125815.0,0,0
373,CASH_OUT,410289.62,C1306783100,143240.32,0.0,C1892646174,7041953.99,7452243.62,0,0
306,TRANSFER,791329.78,C1795941112,104801.0,0.0,C1757606800,440719.36,1232049.13,0,0
240,CASH_IN,158195.48,C1244896592,5588800.02,5746995.5,C1129418307,876013.12,717817.64,0,0
612,TRANSFER,408437.1,C1638710214,4227.0,0.0,C96938229,1016605.78,1425042.88,0,0
207,PAYMENT,605.13,C1449477162,0.0,0.0,M616254567,0.0,0.0,0,0
135,TRANSFER,1151101.13,C1686474935,0.0,0.0,C703242905,1831025.4,2982126.53,0,0
235,CASH_IN,104773.84,C910405834,27327.0,132100.84,C1191928251,374788.37,270014.53,0,0
301,CASH_IN,97131.84,C399149610,3054905.71,3152037.55,C1629695186,192606.77,95474.93,0,0
183,PAYMENT,12007.87,C1883495454,15596.0,3588.13,M2034477824,0.0,0.0,0,0
398,DEBIT,1405.95,C1555184381,72148.0,70742.05,C1439651415,1189706.94,1191112.88,0,0
228,PAYMENT,15238.05,C1748073172,0.0,0.0,M132743081,0.0,0.0,0,0
346,CASH_OUT,152116.72,C1530702846,32675.0,0.0,C377425702,29471.05,181587.78,0,0
16,PAYMENT,5465.86,C171560963,0.0,0.0,M1442354478,0.0,0.0,0,0
14,CASH_OUT,184325.03,C1256692573,51363.0,0.0,C99863928,0.0,184325.03,0,0
302,TRANSFER,653096.87,C8368261,20799.0,0.0,C1385396601,91809.67,744906.54,0,0
207,PAYMENT,19438.57,C54289064,24890.0,5451.43,M1998652576,0.0,0.0,0,0
308,PAYMENT,6273.26,C1890413055,29489.0,23215.74,M790751713,0.0,0.0,0,0
14,TRANSFER,734978.31,C805315483,61835.0,0.0,C1246476818,3175.0,993047.77,0,0
332,CASH_OUT,94608.77,C833520712,40087.0,0.0,C2088471718,1040267.27,1134876.03,0,0
372,PAYMENT,11980.78,C1167485222,30917.0,18936.22,M351423843,0.0,0.0,0,0
305,PAYMENT,4589.74,C429707276,45900.0,41310.26,M953413,0.0,0.0,0,0
405,PAYMENT,26104.55,C716603247,112350.97,86246.42,M154977921,0.0,0.0,0,0
379,PAYMENT,16068.95,C1544594400,52490.57,36421.62,M1079429647,0.0,0.0,0,0
236,PAYMENT,23814.17,C1901282627,0.0,0.0,M1399115567,0.0,0.0,0,0
544,CASH_OUT,135044.69,C1866030511,19899.0,0.0,C691799924,1910138.92,2045183.61,0,0
396,PAYMENT,38763.07,C1330518326,30051.0,0.0,M1164665077,0.0,0.0,0,0
617,PAYMENT,1139.15,C903596333,15685.87,14546.72,M1869400961,0.0,0.0,0,0
306,PAYMENT,23205.34,C58504713,436141.14,412935.79,M284369303,0.0,0.0,0,0
12,CASH_OUT,357839.55,C1991577030,622848.34,265008.79,C800521066,4963761.26,5321600.81,0,0
153,PAYMENT,8642.36,C470535651,10411.0,1768.64,M732755714,0.0,0.0,0,0
238,PAYMENT,4089.69,C1264013,15177.0,11087.31,M1079506054,0.0,0.0,0,0
186,PAYMENT,13961.54,C511466012,159617.0,145655.46,M1030904002,0.0,0.0,0,0
321,CASH_OUT,62732.17,C1068442267,0.0,0.0,C966462518,3315385.84,3378118.01,0,0
138,PAYMENT,15566.15,C1028760059,74593.6,59027.44,M2032393239,0.0,0.0,0,0
168,CASH_OUT,351191.36,C1401008073,6671.29,0.0,C2064909257,389296.09,740487.45,0,0
357,PAYMENT,12912.03,C137854188,142102.29,129190.26,M1233578330,0.0,0.0,0,0
213,CASH_OUT,19106.29,C1956537996,31664.0,12557.71,C1815066294,2929640.92,2948747.2,0,0
13,CASH_IN,374601.93,C1674894175,971059.5,1345661.43,C730585383,1371547.59,1167604.99,0,0
257,TRANSFER,824401.75,C72083583,247.0,0.0,C1868969647,0.0,824401.75,0,0
212,PAYMENT,6935.2,C773252935,94830.0,87894.8,M840806552,0.0,0.0,0,0
230,PAYMENT,9480.4,C36084742,0.0,0.0,M134900315,0.0,0.0,0,0
132,PAYMENT,669.89,C268618121,0.0,0.0,M1356134481,0.0,0.0,0,0
346,CASH_IN,123271.14,C432348820,1392644.51,1515915.65,C728229757,5955292.98,5832021.84,0,0
229,PAYMENT,51490.7,C256482083,40623.0,0.0,M545184364,0.0,0.0,0,0
661,CASH_IN,81066.19,C1847837199,2327657.03,2408723.22,C324025688,138631.92,57565.73,0,0
249,CASH_OUT,151706.28,C11451694,0.0,0.0,C181861059,556883.27,708589.55,0,0
234,CASH_OUT,67659.31,C1505910706,31345.0,0.0,C99159948,702406.77,770066.08,0,0
322,CASH_IN,257161.73,C1062879375,8439.0,265600.73,C1013697111,4564019.94,4306858.21,0,0
225,CASH_OUT,322721.58,C653245401,9940.0,0.0,C1934689735,0.0,322721.58,0,0
323,PAYMENT,16199.27,C1621501785,28711.0,12511.73,M222742046,0.0,0.0,0,0
404,PAYMENT,35355.87,C839683184,0.0,0.0,M1422818502,0.0,0.0,0,0
595,CASH_OUT,74291.03,C324098947,1084.0,0.0,C1405097883,1622285.32,1696576.35,0,0
379,CASH_OUT,254741.96,C1891157195,0.0,0.0,C1660992581,734520.06,989262.02,0,0
162,CASH_IN,728.37,C1013853063,512116.0,512844.37,C926869366,5079502.39,5078774.02,0,0
204,TRANSFER,914414.42,C1662172034,0.0,0.0,C100196193,2745807.07,3660221.49,0,0
161,PAYMENT,5184.39,C1815633232,0.0,0.0,M349962733,0.0,0.0,0,0
347,CASH_OUT,166707.25,C884810444,60182.0,0.0,C1037396585,385992.31,552699.56,0,0
280,CASH_IN,28214.96,C931286623,2136072.3,2164287.26,C463023439,1529154.55,1500939.59,0,0
153,CASH_OUT,365142.82,C460782986,5376.0,0.0,C1281855264,5335947.92,5701090.74,0,0
378,PAYMENT,4476.95,C1541895619,204379.38,199902.43,M1903636723,0.0,0.0,0,0
178,CASH_OUT,178896.36,C1636810949,0.0,0.0,C1628126966,374050.23,552946.59,0,0
548,TRANSFER,666488.41,C1911842671,20.0,0.0,C1587519573,0.0,666488.41,0,0
229,TRANSFER,243410.58,C647583261,12310.0,0.0,C178445092,0.0,243410.58,0,0
203,PAYMENT,12493.88,C806421314,171142.31,158648.43,M274128728,0.0,0.0,0,0
187,TRANSFER,132642.55,C1137602162,0.0,0.0,C765462437,253865.55,386508.11,0,0
241,CASH_OUT,39857.35,C1181195041,199757.25,159899.9,C1654995073,1076378.15,1116235.5,0,0
517,CASH_OUT,46082.52,C216027646,24.0,0.0,C289434098,30809.65,76892.16,0,0
16,CASH_OUT,77247.53,C562342409,20823.0,0.0,C643474284,686454.59,393896.92,0,0
43,PAYMENT,8759.47,C973734625,673787.21,665027.74,M851589302,0.0,0.0,0,0
19,PAYMENT,3837.6,C1353889735,14917.0,11079.4,M2076605349,0.0,0.0,0,0
229,CASH_OUT,287019.67,C1172991028,211.0,0.0,C1966986369,364051.16,651070.83,0,0
330,CASH_OUT,233858.64,C1748757635,19997.0,0.0,C1007221970,549716.85,783575.49,0,0
356,CASH_OUT,100287.51,C709058240,57622.0,0.0,C1754273784,0.0,100287.51,0,0
548,CASH_OUT,34339.71,C699030512,53057.0,18717.29,C1441146637,1831668.5,1866008.2,0,0
18,PAYMENT,11194.35,C187249664,300316.0,289121.65,M1630097725,0.0,0.0,0,0
407,CASH_OUT,103534.51,C2035928961,0.0,0.0,C759404579,5213075.53,5316610.04,0,0
348,PAYMENT,15177.44,C1877411251,111213.31,96035.86,M240732871,0.0,0.0,0,0
378,PAYMENT,25553.36,C269127296,66862.0,41308.64,M1896299275,0.0,0.0,0,0
212,CASH_OUT,164251.61,C1209435141,0.0,0.0,C682995082,3772038.24,3936289.85,0,0
140,CASH_OUT,26386.02,C158363855,54707.0,28320.98,C309673098,2197437.63,2223823.65,0,0
33,TRANSFER,18507.65,C1591090360,0.0,0.0,C1775666302,252229.91,270737.56,0,0
404,TRANSFER,98139.44,C2145089734,96.0,0.0,C282114590,1154079.65,1252219.1,0,0
20,CASH_IN,160657.39,C375583265,514228.61,674885.99,C1984961027,605132.4,444475.02,0,0
448,PAYMENT,20437.67,C18338442,20133.05,0.0,M100431188,0.0,0.0,0,0
322,PAYMENT,9547.38,C1846332071,93402.47,83855.1,M950666622,0.0,0.0,0,0
347,CASH_IN,9059.37,C107077115,1912823.62,1921883.0,C161433017,4979827.76,4970768.38,0,0
228,CASH_OUT,92134.25,C1527449363,186797.0,94662.75,C521905470,14716221.62,14808355.87,0,0
134,CASH_IN,79128.44,C1299822813,32222.0,111350.44,C495324479,18850.85,0.0,0,0
231,CASH_IN,159021.89,C1479097545,595067.54,754089.43,C159852680,609163.81,450141.92,0,0
329,CASH_OUT,67856.39,C2012469408,15825.0,0.0,C815257123,0.0,67856.39,0,0
132,CASH_OUT,565778.91,C1005189564,157099.0,0.0,C1366023596,4325.08,358973.85,0,0
9,PAYMENT,2336.68,C444899788,374564.57,372227.89,M708142996,0.0,0.0,0,0
354,CASH_OUT,206696.2,C536289071,266519.0,59822.8,C749800795,0.0,206696.2,0,0
514,PAYMENT,10798.57,C1279592005,0.0,0.0,M1122361961,0.0,0.0,0,0
43,CASH_IN,373493.07,C784636240,6003416.73,6376909.81,C1000469870,3266683.29,2893190.22,0,0
407,CASH_OUT,130233.45,C1819394741,0.0,0.0,C1970927616,556910.23,687143.68,0,0
206,PAYMENT,15088.23,C1033536377,0.0,0.0,M1223877336,0.0,0.0,0,0
378,PAYMENT,2807.82,C992949146,0.0,0.0,M802925569,0.0,0.0,0,0
372,CASH_OUT,305955.58,C1489153956,0.0,0.0,C916343989,2326345.83,2632301.41,0,0
283,PAYMENT,1644.84,C1056976717,22167.0,20522.16,M430066149,0.0,0.0,0,0
349,CASH_OUT,469856.75,C1150244878,0.0,0.0,C145088988,1915810.02,2385666.77,0,0
346,TRANSFER,246690.37,C380026578,0.0,0.0,C1903590426,633422.9,880113.27,0,0
20,CASH_IN,313330.09,C105754748,3092.0,316422.09,C825638713,0.0,0.0,0,0
133,CASH_OUT,240966.29,C405853353,29892.0,0.0,C238660771,922312.75,1163279.04,0,0
40,CASH_OUT,119942.79,C1756228375,233433.99,113491.2,C1336280799,7869987.82,7989930.6,0,0
370,CASH_IN,222982.25,C1264446520,21392.0,244374.25,C1794884120,2881468.27,2658486.02,0,0
275,CASH_OUT,117367.78,C568777049,9973.0,0.0,C1875297437,0.0,117367.78,0,0
253,PAYMENT,2317.49,C1414441367,0.0,0.0,M930404681,0.0,0.0,0,0
20,CASH_OUT,4020.11,C90014528,0.0,0.0,C1949938346,2229946.76,2233966.87,0,0
44,CASH_OUT,370384.74,C1773511100,0.0,0.0,C381350369,3216532.0,3586916.73,0,0
325,PAYMENT,17832.17,C1779257616,0.0,0.0,M1775795083,0.0,0.0,0,0
350,PAYMENT,236.74,C1426297616,921.33,684.59,M550460294,0.0,0.0,0,0
303,CASH_IN,146519.92,C1271511462,3110912.38,3257432.3,C2110667290,1270017.76,1123497.83,0,0
371,CASH_IN,144577.44,C810381332,107642.0,252219.44,C1196574674,1714537.84,1569960.4,0,0
209,CASH_IN,553906.39,C45848055,12729670.66,13283577.05,C171662958,4291217.26,3737310.88,0,0
253,PAYMENT,7269.77,C804585365,103958.0,96688.23,M447771950,0.0,0.0,0,0
